Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",,,
,(1Z)-N-[3-Hydroxy-2-(octanoyloxy)propyl]octanimidic acid,343.2723,0.21,58829688.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4147610,343.2723,0.21,147288.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DL-LAUROYLCARNITINE,343.2723,0.21,8602997.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c376_HILIC,Dodecanoylcarnitine,343.2723,3.31,-0.58,-0.61,-0.34,0.34,-0.54,-0.88,0.36,-0.79,-1.16,1.000,1.000,1.000,1.000,0.444,0.164,0.999,0.070,0.005,28821047.5370124000,28829294.9701441000,32995749.6280451000,19898577.7804297000,33439077.5867822000,11823839.6323646000,22059132.7363423000,21375680.4535146000,35458212.2809018000,18642883.2832125000,17731486.2849739000,8162368.2662601600,23765678.6586268000,16790860.8030236000,25081311.8601289000,15265771.8011339000,52784237.5659087000,50180662.3566573000,54657649.2567517000,32420358.2945306000,37403252.8456635000,33419042.5169540000,37323771.3126183000,37981105.4709302000,1.5E+05,1.0E+05,2.1E+05,1.7E+05,1.9E+05,8.6E+04,1.1E+05,21.2,20.8,31.1,28.9,34.0,18.0,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(1Z)-N-[3-Hydroxy-2-(octanoyloxy)propyl]octanimidic acid,343.2723,0.23,58829688.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4147610,343.2723,0.23,147288.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DL-LAUROYLCARNITINE,343.2723,0.23,8602997.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c377_HILIC,"1-Phenyl-1,3-octadecanedione",358.2872,2.13,0.03,-0.09,-0.21,-2.98,-2.52,0.46,-2.86,-2.28,0.58,1.000,1.000,1.000,0.000,0.000,0.996,0.000,0.000,0.516,2850007.4058409500,4407448.8215857800,7419972.0536425100,4189774.2322833100,5299410.7817890700,4822808.5126958300,3101575.6318796000,3683384.7893739100,36848735.1850068000,36692466.7097516000,30207704.3343507000,25661042.4635733000,20445716.8512209000,23251628.5942468000,36152614.2555256000,41152169.5437297000,24445935.9621116000,20429616.4767483000,23812419.5557381000,15061510.9074293000,25110498.6871537000,26004143.2764686000,18629533.7101390000,21269476.9235558000,1.2E+05,1.3E+05,1.4E+05,1.2E+05,1.6E+05,1.0E+05,1.5E+05,21.7,12.9,27.2,24.5,11.1,45.8,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoic acid",358.2872,0.15,30776540.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoic acid",358.2872,0.15,30776541.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1-Phenyl-1,3-octadecanedione",358.2872,0.15,78501.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bufanolide,358.2872,0.15,102963.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c378_HILIC,trans-2-Tetradecenoylcarnitine,369.2881,3.31,-0.59,-0.71,-0.28,0.75,-1.55,-2.30,0.88,-1.85,-2.73,1.000,1.000,1.000,0.346,0.001,0.000,0.299,0.000,0.000,28881053.6376800000,23711560.2177782000,26653978.7152330000,17592227.1703623000,28860748.2782255000,9174539.2157210200,22383660.8955291000,19412043.4362599000,20927432.5149514000,12862382.6742015000,13370831.6875179000,7223747.2077303800,11277153.4479714000,6743850.7999488900,19524700.9371516000,13463431.9884821000,103237233.9553120000,94218278.0263804000,92945578.7540042000,58731467.1323862000,69218249.0771268000,64472661.6763823000,66228606.4665722000,69127825.9828394000,1.5E+05,1.0E+05,2.1E+05,1.6E+05,1.8E+05,8.0E+04,1.0E+05,21.8,21.8,35.6,28.7,34.9,11.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trans-2-Tetradecenoylcarnitine,369.2879,0.45,30776711.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cis-5-Tetradecenoylcarnitine,369.2879,0.45,17216151.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-(2-tetradecenoyl)carnitine,369.2879,0.45,21403179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c379_HILIC,Testosterone isocaproate,386.2825,1.97,0.36,0.25,-0.06,-0.48,-1.79,-1.31,-0.37,-1.37,-1.01,1.000,1.000,1.000,1.000,0.068,0.286,0.752,0.051,0.944,3592163.8167339700,677671.6692794270,4060528.1494231600,5240891.9256008200,4321040.9952639100,7673569.3116804100,5807335.4103738100,5512624.4531768200,7120910.3762397900,7690874.5724944700,4531207.1496584000,6177006.0292567600,3556071.6363974900,4998054.5298746000,9710456.9685972800,12516264.8100093000,15388274.6358505000,14838633.4508117000,23435560.1451527000,13850649.0878132000,13537946.0600975000,13985085.6939026000,12200616.9022154000,10679495.9825427000,1.1E+05,1.1E+05,1.6E+05,1.1E+05,1.2E+05,1.2E+05,1.1E+05,13.7,31.2,42.1,44.4,61.6,21.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,luffariellolide,386.2821,1.03,4533821.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Testosterone isocaproate,386.2821,1.03,201317.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c380_HILIC,Inspra,414.2043,2.68,0.35,0.12,0.03,-0.08,-1.48,-1.40,0.15,-1.16,-1.31,1.000,1.000,1.000,1.000,0.000,0.001,0.724,0.052,0.002,9190820.2760559600,28398731.2562788000,9844581.2793164800,11270921.6952696000,8729510.8664164400,12037096.3313325000,9193281.7018921300,11423807.2008517000,11562996.1474780000,12326730.2362639000,7847595.0398422200,9630360.9686409300,6922857.6256635700,8531560.0367131900,11819690.3852590000,11535654.3546098000,26466146.1303931000,21684729.3920538000,24932785.2919789000,25959976.8671527000,28999699.1964226000,26552726.8144857000,24925359.8267450000,29858511.3008042000,2.0E+05,2.4E+05,1.9E+05,2.8E+05,2.5E+05,2.1E+05,2.4E+05,12.9,7.3,16.5,26.4,53.3,5.0,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Inspra,414.2042,0.12,10203511.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3-Formyl-2a-methoxy-6,6,7b-trimethyl-2,2a,4a,5,6,7,7a,7b-octahydro-1H-cyclobuta[e]inden-2-yl 2,4-dihydroxy-6-methylbenzoate",414.2042,0.12,35014355.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"5,6,7-Trihydroxy-8,8-dimethyl-3,10-bis(2-methyl-3-buten-2-yl)-7,8-dihydro-2H,6H-pyrano[3,2-g]chromen-2-one",414.2042,0.12,35015175.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Estra-1,3,5(10)-triene-3,6beta,17beta-triol triacetate",414.2042,0.12,215387.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Estra-1,3,5(10)-triene-3,6alpha,17beta-triol triacetate",414.2042,0.12,215780.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Methyl (4aS,4bR,5aS,6aS,7R,9aS,9bR,10R)-4a,6a-dimethyl-2,5'-dioxo-2,4,4',4a,5',5a,6,6a,8,9,9a,9b,10,11-tetradecahydro-3H,3'H-spiro[cyclopenta[7,8]phenanthro[4b,5-b]oxirene-7,2'-furan]-10-carboxylate",414.2042,0.12,391962.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Magnoshinin,414.2042,0.12,391201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c381_HILIC,"(4S)-4-[(9Z,12Z,15Z)-9,12,15-Octadecatrienoyloxy]-4-(trimethylammonio)butanoate",421.3193,3.29,0.08,-0.53,-0.04,-0.10,-1.52,-1.43,0.52,-1.41,-1.93,1.000,1.000,1.000,1.000,0.044,0.050,1.000,0.015,0.016,3951265.2580416000,5247601.9768045300,6056692.7180897500,6671464.1382251400,5507380.3031331300,1230899.0121363500,4271853.5852376800,5098737.1417237200,8293968.9332041000,4101105.7767185300,4213536.0685647500,3127946.1351529500,2341704.7433982800,3099367.3021383700,6241211.1473930000,4717868.7429497500,15165058.7747315000,13842063.6896552000,13641607.8491000000,9945489.3192159000,14498101.6130917000,13621549.7342139000,12292944.5178688000,15139078.0541640000,1.5E+05,2.1E+05,2.0E+05,1.9E+05,1.8E+05,1.4E+05,1.0E+05,17.0,8.9,21.0,48.7,51.1,20.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(4S)-4-[(9Z,12Z,15Z)-9,12,15-Octadecatrienoyloxy]-4-(trimethylammonio)butanoate",421.3192,0.18,30776571.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(4S)-4-[(6Z,9Z,12Z)-6,9,12-Octadecatrienoyloxy]-4-(trimethylammonio)butanoate",421.3192,0.18,30776572.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c382_HILIC,(4S)-4-{[(9Z)-3-Hydroxy-9-octadecenoyl]oxy}-4-(trimethylammonio)butanoate,441.3455,3.31,0.42,-0.29,-0.23,1.31,0.26,-1.05,2.02,0.91,-1.11,1.000,1.000,1.000,0.019,1.000,0.069,0.000,0.217,0.053,11920514.6055988000,16531042.2904388000,15066581.3087265000,26054953.9262510000,16192742.4183387000,14493168.1499283000,11502761.6757880000,19572892.5643101000,8504448.3429017300,5435061.2378094100,3213267.6160121600,3460158.2894732900,2730952.3066275400,2428893.4351420100,7644882.0668662800,5921127.0813922300,15349098.1935887000,12165124.7322812000,12472592.4873052000,8359935.5952244600,9988258.9628210000,10847395.0870263000,8732736.1803535300,8339077.1528867900,1.7E+05,1.1E+05,2.2E+05,1.7E+05,1.9E+05,8.4E+04,1.1E+05,19.1,25.1,38.2,53.8,26.3,16.9,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(4S)-4-{[(11Z)-3-Hydroxy-11-octadecenoyl]oxy}-4-(trimethylammonio)butanoate,441.3454,0.18,35032597.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(4S)-4-{[(9Z)-3-Hydroxy-9-octadecenoyl]oxy}-4-(trimethylammonio)butanoate,441.3454,0.18,35032598.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c383_HILIC,Obliquine,448.2000,2.12,0.77,0.31,-0.04,-0.28,-1.78,-1.50,0.17,-0.97,-1.14,1.000,1.000,1.000,1.000,0.001,0.005,1.000,0.306,0.030,2403916.8814570700,11636154.7421079000,3310545.6431508300,5085089.3165020200,2348559.6755972500,3422869.5705955000,2590098.2214215700,3050021.9751568300,3871019.9502865200,3759219.7544950300,3044429.2666228400,3781447.3204660100,3019812.6674410000,2747277.7886461100,2932851.6137223000,4749228.0879648200,8970152.1392356600,7825922.3461830700,8148181.3286373800,7039290.4853739500,8939344.2629839300,8814167.0159962500,8163104.5382951600,8943448.1951268100,1.3E+05,1.8E+05,1.3E+05,1.1E+05,1.2E+05,1.3E+05,1.4E+05,11.0,5.4,21.7,13.6,68.8,16.7,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Obliquine,448.1998,0.38,391802.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c384_HILIC,"3-[(4E,7E,10E,13E,16E,19E)-4,7,10,13,16,19-Docosahexaenoyloxy]-4-(trimethylammonio)butanoate",471.3351,3.24,-0.49,0.47,-0.26,1.00,-0.10,-1.10,0.04,-0.33,-0.36,1.000,1.000,1.000,0.087,1.000,0.033,1.000,1.000,1.000,10477956.8424553000,13413359.2909588000,10149786.6249172000,5833742.1665220500,10734178.2372235000,7623420.9009221500,9863389.5312492400,7090386.5955203700,6702857.2851880600,10176048.2032148000,3606884.9323554700,5182919.6547144100,3818533.7924410200,5380837.3484676500,6491136.2564255700,8932915.0701450200,18083301.3050618000,13984638.2323554000,11515418.5265700000,8619017.9294331600,7882436.1525511000,7134345.1898423200,10619974.5643374000,9812902.9549284500,1.1E+05,1.0E+05,1.3E+05,1.2E+05,1.2E+05,9.0E+04,2.2E+05,29.8,36.0,34.0,32.4,39.7,3.7,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3-[(4E,7E,10E,13E,16E,19E)-4,7,10,13,16,19-Docosahexaenoyloxy]-4-(trimethylammonio)butanoate",471.3349,0.50,24765758.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c385_HILIC,L-threonylcarbamoyladenylate,492.1010,11.60,-0.28,0.19,-1.03,2.13,0.81,-1.32,1.66,1.56,-0.10,1.000,1.000,1.000,0.000,0.254,0.040,0.001,0.004,1.000,4649542.9469195800,7691402.9941849000,5546324.0616610900,4218929.0964317400,5400855.7717806400,4039481.2873610400,5553970.7760813200,4803526.7468159500,2133660.7642497600,1797832.7614252300,1313130.8192748000,1225756.1136849300,911551.6391535080,1340832.5514050100,1182907.2208150700,1511660.1561642000,3623261.2303575900,3602875.9472972100,3568333.5928782300,1062051.4568267600,2675275.6684483600,1419668.9314989200,2378699.0842206600,1640579.0821783600,4.7E+04,4.3E+04,4.1E+04,5.3E+04,6.3E+04,4.7E+04,3.9E+04,59.0,20.6,16.9,38.0,32.8,8.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-threonylcarbamoyladenylate,492.1006,0.91,28639397.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c386_HILIC,UDP-beta-L-arabinopyranose,536.0445,17.83,0.12,-0.07,-0.26,0.14,-0.71,-0.84,0.33,-0.32,-0.65,1.000,1.000,1.000,1.000,0.010,0.003,0.432,0.388,0.008,4505000.5457393600,6175990.5112901200,5240573.3921732700,6351430.2568148000,5567983.6844219300,5561631.3804141200,6243438.9988088200,5482022.2397923700,5391006.0669434400,5198673.6027794500,5702518.7728222500,4288854.1658379700,4244040.9155066000,5055411.9097212500,4422197.4849238100,4088589.9175648700,8933105.8888629300,9250639.7604567700,9041423.4156748500,5905185.2081428000,8690916.6748735400,7152390.7334855200,6574040.5696102600,7518084.7845189100,5.1E+04,4.4E+04,5.2E+04,6.0E+04,4.9E+04,5.1E+04,5.6E+04,18.5,14.0,11.8,14.5,7.4,13.4,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UDP-L-arabinofuranose,536.0445,0.07,30791506.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[(2R,3S,4R)-5-(2,4-Dioxo-3,4-dihydro-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl (2R,3R,4S,5S)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl dihydrogen diphosphate",536.0445,0.07,30791447.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[(2R,3S,4R)-5-(2,4-Dioxo-3,4-dihydro-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl (2R,3R,4S,5R)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl dihydrogen diphosphate",536.0445,0.07,24608085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"5'-O-[{[{[(2S,3R,4R)-3,4-Dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]oxy}(hydroxy)phosphoryl]oxy}(hydroxy)phosphoryl]uridine",536.0445,0.07,35032431.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[5-(2,4-Dioxo-3,4-dihydro-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl-3,4,5-trihydroxytetrahydro-2H-pyran-2-yldihydrogen-diphosphat",536.0445,0.07,1132.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UDP-beta-L-arabinopyranose,536.0445,0.07,559145.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[(2R,3S,4R)-5-(2,4-Dioxo-3,4-dihydro-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl (3R,4S,5S)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl dihydrogen diphosphate",536.0445,0.07,388472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UDP-alpha-D-apiose,536.0445,0.07,388629.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[(2R,3S,4R)-5-(2,4-Dioxo-3,4-dihydro-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl (3R,4S,5R)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl dihydrogen diphosphate",536.0445,0.07,388324.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c387_HILIC,CDP-ribitol,537.0763,18.44,-0.07,0.01,-0.02,1.10,1.70,0.60,1.01,1.65,0.64,1.000,1.000,1.000,0.000,0.000,0.014,0.000,0.000,0.013,12090604.7098092000,16995857.4633263000,14510528.4168069000,10731864.9350200000,14513640.5786992000,14481405.8992528000,13939341.2786860000,12573739.5971854000,6795264.8008473500,7098961.5826037600,6632259.6710886600,5583505.4672250500,6684004.5393913500,6885015.1546820600,6289993.7859219300,6544298.9478577500,4607665.1293904300,4347681.5049273000,5569275.1709708300,4088612.7661210900,4163739.2366324700,4283968.4115083900,3855611.6429300800,4996380.9326439400,2.0E+05,1.9E+05,3.0E+05,1.9E+05,1.9E+05,1.8E+05,2.0E+05,8.9,16.4,10.3,3.3,19.6,8.3,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDP-ribitol,537.0761,0.40,144770.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[(2R,3S,4R,5R)-5-(4-Amino-2-oxo-1(2H)-pyrimidinyl)-3,4-dihydroxytetrahydro-2-furanyl]methyl 2,3,4,5-tetrahydroxypentyl dihydrogen diphosphate",537.0761,0.40,388442.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c388_HILIC,Zuclopenthixol decanoate,554.2741,3.18,1.28,0.64,-0.17,-0.12,-2.35,-2.22,0.51,-0.90,-1.41,0.216,1.000,1.000,1.000,0.000,0.000,0.393,0.111,0.002,1446937.0966562200,6531043.5280692800,1803111.7884820100,4716408.6034114300,1576429.7775189000,2730863.9878168300,1515108.5866830800,2787170.9356812100,2466646.3789345900,3191894.6114208200,1940803.6294852800,2121632.3949902600,1425799.9881804200,1946353.3597892400,1372201.4684076900,3132917.0105909000,8331990.5794490100,6697013.5724907400,7392753.5204963000,5425887.0937698500,8907029.7620799500,7535623.2741543900,7156619.7136454600,7292897.7232459300,1.5E+05,9.5E+04,1.0E+05,1.5E+05,1.1E+05,3.7E+05,8.2E+04,14.0,10.3,25.2,28.4,43.2,9.7,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zuclopenthixol decanoate,554.2734,1.30,4952942.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c389_HILIC,Protoporphyrin IX,562.2582,2.27,0.46,-0.14,0.04,-0.39,-2.10,-1.71,0.21,-1.68,-1.89,1.000,1.000,1.000,0.513,0.000,0.000,1.000,0.000,0.000,1883201.1140492700,3956804.6933185200,1951523.5575961800,2695773.2848002500,2090024.9797640700,2586468.1559945400,1738216.2015298800,2147423.1033083300,3673226.4074881900,2489106.8684967400,2301349.8375305200,1800542.2694122500,2216858.0497244500,2079441.9163135600,2727943.4397110200,2588497.0649863800,8233768.2865686800,8516767.6030443500,8248896.7536797200,4930769.3724771400,9183537.8371131100,10387596.2023278000,7827575.8584530600,8431188.5442815800,1.4E+05,2.0E+05,1.3E+05,1.2E+05,1.7E+05,1.8E+05,1.3E+05,28.2,6.9,16.4,24.5,27.3,7.6,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Protoporphyrin IX,562.2580,0.41,10469486.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Protoporphyrin IX,562.2580,0.41,4800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c390_HILIC,1-oleoyl-2-myristoyl-sn-glycero-3-phosphate,646.4575,2.86,1.04,0.04,-0.05,-3.71,-4.69,-0.98,-2.70,-3.59,-0.89,0.958,1.000,1.000,0.000,0.000,0.055,0.000,0.000,0.080,696526.6925866190,822151.7657689340,1062485.4298229700,2071887.7754792400,901276.3023217810,1936771.0679391100,473142.1758148910,1355037.6813296500,12398966.2036402000,13261207.7032117000,9951800.4663369900,9015410.9425440800,7534595.6643337300,8589276.9340038800,10895871.1867540000,12346659.8896222000,16460269.0652013000,20553942.0160317000,22284644.1128457000,18281583.1072530000,21826651.1103278000,19100367.8491828000,19301298.6096417000,22823073.5772802000,2.2E+05,1.6E+05,3.1E+05,2.3E+05,4.0E+05,2.8E+05,2.9E+05,9.9,13.4,21.7,20.0,37.1,32.6,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-oleoyl-2-myristoyl-sn-glycero-3-phosphate,646.4574,0.23,29368442.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(2R)-3-(Phosphonooxy)-2-(tetradecanoyloxy)propyl (11Z)-11-octadecenoate,646.4574,0.23,74876655.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(2R)-3-(Phosphonooxy)-2-[(9Z)-9-tetradecenoyloxy]propyl stearate,646.4574,0.23,74876638.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(2R)-2-(Palmitoyloxy)-3-(phosphonooxy)propyl (9Z)-9-hexadecenoate,646.4574,0.23,74876619.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-(Phosphonooxy)-2-(tetradecanoyloxy)propyl (9E)-9-octadecenoate,646.4574,0.23,35013322.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
